"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"livinsh01","2004","1","LAC","NBA","30","0","814","222","22","67","89","151","32","11","75","82","215","89","59","44","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"lopezra01","2004","1","UTA","NBA","31","0","518","161","7","32","39","123","22","3","47","78","135","57","33","27","45","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"luety01","2004","1","HOU","NBA","21","0","479","125","0","40","40","58","8","0","24","48","122","48","18","14","45","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"luety01","2004","2","ATL","NBA","49","0","1528","662","14","95","109","264","25","0","81","120","532","247","147","128","110","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"lynchge01","2004","1","NOH","NBA","44","0","933","164","55","119","174","88","32","12","57","83","189","68","23","17","37","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"madsema01","2004","1","MIN","NBA","41","0","601","88","63","65","128","18","7","14","24","103","66","34","40","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"maggeco01","2004","1","LAC","NBA","66","0","2436","1464","70","324","394","225","70","8","195","191","986","425","657","563","168","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"magloja01","2004","1","NOH","NBA","23","0","703","270","79","126","205","29","8","23","59","74","227","98","123","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"marbust01","2004","1","NYK","NBA","82","0","3281","1781","50","198","248","668","122","6","233","186","1308","604","549","458","325","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mariosh01","2004","1","PHO","NBA","81","0","3146","1569","235","680","915","154","163","119","125","199","1289","613","275","229","341","114","15","0","635","264","46","131","177","23","21","26","21","47","223","108","39","30","43","18",
"marksse01","2004","1","SAS","NBA","23","0","244","76","18","38","56","8","3","11","14","29","80","27","28","22","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"marshdo01","2004","1","TOR","NBA","65","0","1645","747","95","333","428","81","57","46","42","136","592","262","91","72","363","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"martida01","2004","1","LAC","NBA","11","0","190","42","3","7","10","28","6","0","6","19","50","16","8","5","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"martike01","2004","1","DEN","NBA","70","0","2272","1087","146","365","511","170","100","78","149","228","907","444","308","199","12","0","5","0","164","62","7","21","28","6","5","5","7","22","58","27","13","8","1","0",
"martike02","2004","1","SAC","NBA","45","0","455","131","29","29","58","22","16","3","24","35","117","45","55","36","25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"masonde01","2004","1","MIL","NBA","80","0","2893","1377","85","227","312","217","58","27","164","198","1079","478","524","420","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"masseto01","2004","1","SAS","NBA","61","0","699","196","54","109","163","14","18","20","40","122","182","74","63","48","0","0","9","0","28","3","4","7","11","0","0","0","0","2","6","1","2","1","0","0",
"mbengdj01","2004","1","DAL","NBA","15","0","58","15","3","5","8","0","0","5","5","13","14","6","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mccarwa01","2004","1","BOS","NBA","44","0","553","162","21","56","77","26","15","9","17","85","150","62","15","8","90","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mccarwa01","2004","2","PHO","NBA","28","0","353","98","8","53","61","11","10","6","19","59","85","33","14","7","65","25","8","0","55","6","0","6","6","3","2","2","1","13","9","2","2","0","6","2",
"mccoyje01","2004","1","ATL","NBA","10","0","88","15","7","14","21","0","3","8","6","24","13","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mcdyean01","2004","1","DET","NBA","77","0","1797","740","177","305","482","71","46","52","93","204","598","307","192","126","1","0","25","0","494","201","46","101","147","19","14","23","25","78","181","88","36","25","0","0",
"mcgratr01","2004","1","HOU","NBA","78","0","3182","2003","71","413","484","448","135","52","201","167","1660","715","557","431","435","142","7","0","301","215","12","40","52","47","11","10","26","20","171","78","51","42","46","17",
"mcinnje01","2004","1","CLE","NBA","76","0","2651","975","32","125","157","391","56","1","117","177","915","377","160","130","264","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mckieaa01","2004","1","PHI","NBA","68","0","1118","152","20","152","172","103","48","17","31","116","142","61","16","10","62","20","5","0","85","7","1","11","12","5","4","0","1","9","7","3","0","0","3","1",
"mcleoke01","2004","1","UTA","NBA","53","0","1382","416","20","93","113","236","63","12","99","138","408","143","146","112","72","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"medvest01","2004","1","LAL","NBA","43","0","423","165","31","48","79","13","9","2","13","64","156","71","28","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mercero01","2004","1","NJN","NBA","18","0","390","137","9","31","40","20","16","2","14","20","158","65","10","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mihmch01","2004","1","LAL","NBA","75","0","1870","735","197","305","502","50","14","108","110","237","552","280","258","175","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"milesda01","2004","1","POR","NBA","63","0","1699","809","71","228","299","129","75","78","157","189","697","336","215","129","23","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"milicda01","2004","1","DET","NBA","37","0","254","67","3","40","43","7","2","17","16","31","76","25","24","17","0","0","9","0","21","5","1","3","4","1","0","1","1","3","7","2","1","1","0","0",
"millean01","2004","1","ATL","NBA","2","0","9","4","0","1","1","1","1","0","1","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"millean02","2004","1","DEN","NBA","82","0","2852","1113","100","238","338","569","121","8","220","204","895","427","302","253","39","6","5","0","184","81","9","17","26","26","10","1","12","22","66","28","32","23","4","2",
"millebr01","2004","1","SAC","NBA","56","0","2089","876","139","382","521","220","69","68","82","181","609","319","287","233","19","5","5","0","139","56","8","11","19","16","1","3","9","21","40","23","14","10","2","0",
"millemi01","2004","1","MEM","NBA","76","0","2278","1022","36","264","300","220","54","23","127","197","766","387","150","108","323","140","4","0","110","48","0","10","10","11","0","3","5","7","37","18","4","4","17","8",
"millere01","2004","1","IND","NBA","66","0","2105","974","18","138","156","146","50","5","77","109","719","314","268","250","298","96","13","0","430","193","4","36","40","20","10","1","21","28","143","62","51","48","66","21",
"mingya01","2004","1","HOU","NBA","80","0","2447","1465","208","461","669","61","34","160","196","298","975","538","497","389","0","0","7","0","220","150","23","31","54","5","2","19","19","31","84","55","55","40","0","0",
"moblecu01","2004","1","ORL","NBA","23","0","726","369","11","52","63","42","23","9","41","49","296","128","69","55","125","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"moblecu01","2004","2","SAC","NBA","43","0","1662","765","34","132","166","146","51","21","92","103","636","280","136","113","217","92","5","0","159","74","4","10","14","9","6","2","6","13","70","31","7","5","25","7",
"mohamna01","2004","1","NYK","NBA","54","0","1519","589","169","270","439","26","53","53","81","172","460","234","171","121","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mohamna01","2004","2","SAS","NBA","23","0","414","142","78","69","147","8","5","33","27","64","142","55","56","32","0","0","23","0","528","163","75","79","154","8","14","23","24","65","125","66","47","30","1","1",
"moisoje01","2004","1","TOR","NBA","8","0","69","14","6","17","23","0","2","3","6","7","9","3","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"moisoje01","2004","2","NJN","NBA","8","0","24","8","3","4","7","0","0","1","1","2","4","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"moisoje01","2004","3","CLE","NBA","4","0","27","6","1","6","7","1","1","2","0","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mooremi01","2004","1","LAC","NBA","74","0","1178","396","97","149","246","47","19","32","63","173","287","144","136","107","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mournal01","2004","1","NJN","NBA","18","0","457","187","31","96","127","14","5","41","45","50","150","68","86","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"mournal01","2004","2","MIA","NBA","19","0","245","95","22","49","71","4","3","33","12","32","62","32","55","31","0","0","15","0","254","91","21","51","72","5","5","33","22","49","44","31","52","29","0","0",
"murphtr01","2004","1","GSW","NBA","70","0","2375","1076","251","505","756","97","53","33","108","190","947","392","319","233","148","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"murrala01","2004","1","TOR","NBA","62","0","918","371","44","120","164","47","32","16","54","85","310","132","80","61","105","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"murraro01","2004","1","SEA","NBA","49","0","883","345","15","83","98","65","30","11","57","59","363","131","80","59","95","24","4","0","62","12","2","4","6","5","0","2","2","8","19","4","7","4","2","0",
"mutomdi01","2004","1","HOU","NBA","80","0","1212","322","150","276","426","10","16","101","51","135","217","108","143","106","0","0","7","0","101","22","11","24","35","2","2","7","7","15","11","6","13","10","0","0",
"nachbbo01","2004","1","HOU","NBA","16","0","204","49","4","26","30","9","1","0","5","30","43","15","12","9","21","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"nachbbo01","2004","2","NOH","NBA","55","0","1137","445","20","132","152","65","28","16","68","153","368","146","105","88","175","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"nailole01","2004","1","NOH","NBA","68","0","2017","963","128","170","298","109","36","16","110","190","869","415","165","133","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"najered01","2004","1","GSW","NBA","42","0","610","175","53","65","118","37","18","10","32","71","172","70","45","29","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"najered01","2004","2","DEN","NBA","26","0","575","179","49","76","125","28","23","14","29","77","150","75","46","29","6","0","2","0","13","0","1","1","2","1","0","0","1","1","2","0","0","0","0","0",
"nashst01","2004","1","PHO","NBA","75","0","2573","1165","57","192","249","861","74","6","245","136","857","430","238","211","218","94","15","0","610","358","9","63","72","170","14","3","70","36","269","140","62","57","54","21",
"ndiayma02","2004","1","LAC","NBA","11","0","72","20","9","9","18","1","1","5","0","20","20","8","7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"nelsoja01","2004","1","ORL","NBA","79","0","1612","689","52","141","193","237","78","3","117","199","628","286","107","73","141","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"nestera01","2004","1","SAS","NBA","70","0","1785","410","184","275","459","71","31","117","73","207","430","198","30","14","0","0","15","0","114","10","11","15","26","2","1","5","4","16","12","5","2","0","0","0",
"newblir01","2004","1","CLE","NBA","74","0","1832","438","78","142","220","91","50","18","61","144","424","182","69","55","53","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"nocioan01","2004","1","CHI","NBA","81","0","1892","677","69","317","386","122","37","34","135","208","601","241","222","170","97","25","6","0","203","77","8","41","49","14","1","6","11","20","67","27","23","17","17","6",
"norrimo01","2004","1","NYK","NBA","32","0","321","82","9","33","42","34","17","2","25","42","93","32","22","18","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"norrimo01","2004","2","HOU","NBA","6","0","39","8","1","3","4","5","1","0","2","2","16","3","2","2","0","0","2","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",
"nowitdi01","2004","1","DAL","NBA","78","0","3020","2032","96","661","757","240","97","119","176","219","1445","663","708","615","228","91","13","0","551","308","25","106","131","43","18","21","33","42","256","103","111","92","30","10",
"odomla01","2004","1","LAL","NBA","64","0","2320","975","134","519","653","238","42","65","161","211","774","366","298","207","117","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"okafoem01","2004","1","CHA","NBA","73","0","2600","1105","275","520","795","64","62","125","125","214","1003","448","343","209","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"okurme01","2004","1","UTA","NBA","82","0","2304","1054","194","422","616","166","32","68","141","227","756","354","387","329","63","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ollieke01","2004","1","PHI","NBA","26","0","158","28","3","16","19","19","5","0","6","16","31","11","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"olowomi01","2004","1","MIN","NBA","62","0","1215","368","106","218","324","29","15","56","68","193","353","161","69","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"onealje01","2004","1","IND","NBA","44","0","1530","1068","85","303","388","82","25","88","131","173","854","386","391","295","6","1","13","0","476","208","21","83","104","29","7","34","36","48","211","77","72","54","3","0",
"onealsh01","2004","1","MIA","NBA","73","0","2492","1669","253","507","760","200","36","171","203","262","1095","658","765","353","0","0","13","0","431","252","19","83","102","25","5","19","42","52","181","101","106","50","0","0",
