objectid,shape_leng,shape_area,gis_id,featurecod,descriptio,capturedat,captureyea,captureact
1097,50.438199863711816,201.595577989687882,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1098,54.855560417850796,133.711806506005075,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1099,317.260365650908852,5607.115952016202755,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1100,41.841099018050144,135.561628988886895,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1101,302.978985645071589,4319.541944026323108,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1102,120.907935538361428,1026.787359395591693,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1103,188.658434717469902,1143.566065997669057,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1104,498.194521955506616,9505.675500993171227,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1105,165.146294896228000,1976.288386061664596,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1106,181.812530400994206,1069.967587537318877,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1107,72.885767026722746,236.595219469509658,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1108,59.535114977261443,217.195570030583383,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1109,46.093651087304224,132.149514031360354,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1110,44.844372660846780,125.582805004901886,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1111,62.238841809556789,194.414080056313509,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1112,40.259368856169658,101.021048532479938,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1113,105.609495381921590,626.329987110796992,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1114,66.501378915862517,194.612953049791713,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1115,317.144227090256265,6035.427223120444978,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1116,119.600110078682491,878.623077597395195,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1117,55.622820837459550,177.836665507275740,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1118,316.290029847771450,5957.818778647148065,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1119,78.560323596145565,359.269047057928788,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1120,37.310781205632097,98.118763500607926,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1121,36.160800855765380,75.703643479373540,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1122,28.717026720897891,53.137247007021188,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1123,144.810775496041970,983.902913557290844,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1124,53.713228943974471,94.051526990336143,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1125,75.897214231051578,304.272295986626375,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1126,169.780915091679191,1695.461600929595306,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1127,74.146728105788682,339.054085467621746,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1128,130.430937986238831,443.345861503486162,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1129,72.845397666241496,252.718052505307128,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1130,77.041534992309352,156.187656961589710,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1131,60.071182529538845,133.873623476315970,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1132,168.199136296835121,1738.330831011630835,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1133,81.074731875167686,383.783557541501864,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1134,108.833378088895103,664.010680525368798,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1135,385.614340337291196,8315.150677111516416,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1136,71.124026123744216,292.559013981102453,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1137,71.124249407286698,292.403334449635679,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1138,226.005354736241856,2964.351890666335294,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1139,116.649874878930291,624.006201036439620,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1140,127.552516752700186,783.208349991285786,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1141,60.596903221344498,229.437792977619523,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1142,62.869673492094790,222.027995475128478,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1143,58.727343250805326,212.733024004157869,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1144,80.467001787550316,405.709324425380771,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1145,44.317889335891749,121.825231003279470,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1146,43.227271945721412,140.937062479706469,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1147,88.325863381114402,169.215700531510890,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1148,52.403756043564066,186.680956481348119,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1149,193.553540244291895,1030.093161978133594,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1150,64.436119995210618,259.423292958760214,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1151,160.983108170956001,1480.039514636234799,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1152,168.205323121405087,906.171879971141834,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1153,389.211197989140032,5424.380141822254700,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1154,126.434883883058646,965.347892460713297,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1155,881.777591451513445,3875.714428165125355,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1156,608.626062960484091,8590.312167380576284,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1157,116.919954485204968,560.935785472738758,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1158,256.921151547534464,1637.961066959371692,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1159,112.980114915822156,93.817671560281127,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1160,60.093310972132166,211.642363518525826,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1161,103.245250154582223,98.843562958608459,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1162,66.063265474580319,135.185440461704985,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1163,67.365091354996878,287.775805014798152,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1164,423.354923755847494,9834.565871646009327,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1165,193.147208062325092,1648.125360988853117,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1166,108.541751557694496,638.884736419730530,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1167,458.665813430457774,7609.679596691543338,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1168,43.354252064556164,113.417801032653983,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,E
1169,43.661379797934799,108.712012976752860,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1170,287.291765778120180,4793.814317964845941,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1171,59.535131531518815,214.376085514266094,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1172,115.249408617641038,967.299843521683897,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1173,51.768005766517305,167.006247030889142,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1174,143.414010797315228,1037.627984486207652,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1175,114.708605538412030,812.574469472204896,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1176,64.553102020194785,245.951699974256769,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1177,182.370752693375550,2366.080999986335428,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1178,139.767986998342110,1207.532238520705050,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1179,29.058658983204253,47.021677500583451,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1180,137.552073263087095,1178.972788517152594,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1181,152.219612602002570,1444.789067452759355,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1182,359.425946085565442,8586.332566455441338,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1183,81.965525552026889,289.872868034639168,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1184,336.776883216396300,5529.161312528485723,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1185,274.445523576075573,1502.892049604350404,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1186,41.542681890633339,108.866025985593524,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1187,43.448244325638910,89.233186495078570,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1188,130.599890462063996,1200.925209005360330,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1189,41.836899906480404,105.436997950590822,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1190,183.040173893227461,2012.298900548172696,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1191,39.332841822339368,94.772352988708889,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1192,183.106157271029247,2016.215893010643413,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1193,44.148660062984007,117.652894548226556,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1194,183.404155737295980,2018.120022134916780,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1195,88.737421822909752,465.320809582212462,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1196,87.835080292966012,451.255801385799487,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1197,64.089520958755529,255.381219986296003,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1198,69.481936357737908,301.262578052127481,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1199,192.376873556158699,1865.947375042958129,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1200,283.251842002241972,2106.693607529554356,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1201,38.395011460769418,76.997047505000012,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1202,330.221306330304913,6170.325196116125881,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1203,55.537146114489950,213.784094497261236,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1204,75.067339017973310,344.428956061430540,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1205,61.577463951696515,205.545986505777222,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1206,1135.116671805651777,56875.661290438350989,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1207,60.055329724170186,218.279511027449672,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1208,349.245379499420949,7712.895957036645086,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1209,109.179440550670719,698.269944034222590,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1210,115.412409350763767,631.453437019950684,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1211,274.533205556640610,1390.995948091103628,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1212,111.419941882066240,792.764798478070247,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1213,117.720296432240616,864.188520029203573,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1214,176.789249922530672,1729.745217410323448,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1215,65.344475245864899,242.094957529793987,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1216,41.104137958809595,125.910494518233492,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1217,27.256214054415302,34.237354507600315,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1218,33.846915186028752,60.830376499730413,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1219,30.440784288111402,59.690977481198537,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1220,391.353804404043217,9121.302469524500339,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1221,252.944165594381957,2726.462932873906993,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1222,110.756819871633667,731.787879877909063,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1223,160.196539897630856,577.661334024318194,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1224,138.647480224877881,1199.768491521183023,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1225,228.966551521778996,1764.289459007010464,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1226,40.874026146402777,115.257598523000567,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1227,44.659209152029028,81.915539029628846,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1228,229.444324178399000,1640.001702981723383,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1229,104.565910998333408,662.070758516926730,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1230,73.968742203843888,328.635996979964432,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1231,164.473534637856432,1575.454120154719021,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1232,200.767599964547514,1476.877276442847915,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1233,55.156166353024958,178.604946023457217,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1234,232.996303554506483,2936.406190433258871,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1235,332.129173795536133,6295.938261320216043,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1236,20.322213741856096,25.797973010319517,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1237,74.924365757704777,299.586407955109905,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1238,14.504382680970057,13.142310516325429,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1239,78.925878115203602,370.941607518318961,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1240,60.823877997557524,214.357545529984890,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1241,65.791234767895588,263.728851054416793,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1242,190.470947119535509,675.498862035486582,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1243,90.295559213469673,567.797210533497946,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1244,130.024530465702071,898.320478468145438,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1245,122.243271531246421,930.652201565910559,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1246,230.536865240355013,565.995420927612031,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1247,156.782573347976609,692.536623004372814,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1248,38.050469859150844,93.313069505118975,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1249,18.800216113919770,26.617744506346092,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1250,42.377326585633924,111.806385016372218,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1251,325.831146731125841,6622.707340888641738,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1252,88.254310162611148,442.402690038667458,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1253,42.672015677936571,118.650206980392738,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1254,190.286162443702068,2142.921633913770165,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1255,596.348852246922206,12182.214827059337040,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1256,75.494167825298732,310.394016524149038,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1257,88.526081384106348,468.426706004284597,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1258,163.732840352042444,1835.120708434341395,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1259,441.076752778961804,10633.540629751703818,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1260,54.000226070113769,102.613971047962920,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1261,260.034163092248832,3957.861060974782959,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1262,94.831635191292449,517.917669495523796,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1263,109.365532630210964,735.335161013618404,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1264,60.647244278333140,205.847868596440037,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1265,181.037244282396529,1878.171576518582697,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
